T	PID	COMM	SADDR	DADDR	SPORT	DPORT	ATTACK	Tiempo
A	3635	TCP	192.168.2.110	67.220.214.50	1542	80	0	3084.830679
X	3634	TCP	192.168.2.110	67.220.214.50	1541	80	0	3084.933443
A	3636	TCP	192.168.2.110	67.220.214.50	1543	80	0	3085.045159
X	3635	TCP	192.168.2.110	67.220.214.50	1542	80	0	3085.146306
A	3637	TCP	192.168.2.110	67.220.214.50	1544	80	0	3085.62403
X	3636	TCP	192.168.2.110	67.220.214.50	1543	80	0	3085.725682
A	3638	TCP	192.168.2.110	67.220.214.50	1545	80	0	3085.836234
X	3637	TCP	192.168.2.110	67.220.214.50	1544	80	0	3085.939552
A	3639	TCP	192.168.2.110	67.220.214.50	1546	80	0	3086.051862
X	3638	TCP	192.168.2.110	67.220.214.50	1545	80	0	3086.15342
A	3640	TCP	192.168.2.110	67.220.214.50	1547	80	0	3086.264895
X	3639	TCP	192.168.2.110	67.220.214.50	1546	80	0	3086.367285
A	3641	TCP	192.168.2.110	67.220.214.50	1548	80	0	3086.845921
X	3640	TCP	192.168.2.110	67.220.214.50	1547	80	0	3086.94592
A	3642	TCP	192.168.2.110	67.220.214.50	1549	80	0	3087.056484
X	3641	TCP	192.168.2.110	67.220.214.50	1548	80	0	3087.158533
A	3643	TCP	192.168.4.120	208.73.210.28	2780	80	1	3087.213257
A	3644	TCP	192.168.2.110	67.220.214.50	1550	80	0	3087.271081
X	3642	TCP	192.168.2.110	67.220.214.50	1549	80	0	3087.373637
A	3645	TCP	192.168.2.110	67.220.214.50	1551	80	0	3087.484895
X	3644	TCP	192.168.2.110	67.220.214.50	1550	80	0	3087.587509
A	3646	TCP	192.168.2.110	67.220.214.50	1552	80	0	3088.072434
A	3647	TCP	192.168.4.120	174,133,126,130	2781	80	0	3088.134991
X	3645	TCP	192.168.2.110	67.220.214.50	1551	80	0	3088.174142
X	3608	TCP	192.168.4.120	174,133,126,130	2778	80	0	3088.175637
A	3648	TCP	192.168.2.110	67.220.214.50	1553	80	0	3088.284418
A	3649	TCP	192.168.2.110	67.220.214.50	1554	80	0	3088.500065
X	3648	TCP	192.168.2.110	67.220.214.50	1553	80	0	3088.60162
A	3650	TCP	192.168.2.110	67.220.214.50	1555	80	0	3088.713552
X	3649	TCP	192.168.2.110	67.220.214.50	1554	80	0	3088.815484
A	3651	TCP	192.168.2.110	67.220.214.50	1556	80	0	3089.294439
A	3652	TCP	192.168.4.121	65.54.81.62	51373	80	0	3089.357695
X	3614	TCP	192.168.4.121	65.54.81.62	51372	80	0	3089.390872
X	3650	TCP	192.168.2.110	67.220.214.50	1555	80	0	3089.394617
A	3653	TCP	192.168.2.110	67.220.214.50	1557	80	0	3089.513116
X	3651	TCP	192.168.2.110	67.220.214.50	1556	80	0	3089.616212
X	3339	TCP	192.168.4.120	70.87.221.5	2674	80	0	3089.681647
A	3654	TCP	192.168.2.110	67.220.214.50	1558	80	0	3089.735661
X	3653	TCP	192.168.2.110	67.220.214.50	1557	80	0	3089.838073
A	3655	TCP	192.168.2.110	67.220.214.50	1559	80	0	3089.949131
X	3654	TCP	192.168.2.110	67.220.214.50	1558	80	0	3090.051945
A	3656	TCP	192.168.2.108	97.74.144.108	1309	80	0	3090.204674
A	3657	TCP	192.168.2.110	67.220.214.50	1560	80	0	3090.55783
A	3658	TCP	192.168.4.120	207.210.64.84	2782	80	0	3090.603659
X	3609	TCP	192.168.4.120	207.210.64.84	2779	80	0	3090.643078
X	3655	TCP	192.168.2.110	67.220.214.50	1559	80	0	3090.695865
A	3659	TCP	192.168.2.110	67.220.214.50	1561	80	0	3090.814547
X	3657	TCP	192.168.2.110	67.220.214.50	1560	80	0	3090.907166
X	3646	TCP	192.168.2.110	67.220.214.50	1552	80	0	3090.970124
A	3660	TCP	192.168.2.110	67.220.214.50	1562	80	0	3091.028507
X	3659	TCP	192.168.2.110	67.220.214.50	1561	80	0	3091.131021
A	3661	TCP	192.168.2.110	67.220.214.50	1563	80	0	3091.240532
X	3660	TCP	192.168.2.110	67.220.214.50	1562	80	0	3091.344121
A	3662	TCP	192.168.2.110	67.220.214.50	1564	80	0	3091.823579
X	3661	TCP	192.168.2.110	67.220.214.50	1563	80	0	3091.92552
A	3663	TCP	192.168.2.110	67.220.214.50	1565	80	0	3092.03732
X	3662	TCP	192.168.2.110	67.220.214.50	1564	80	0	3092.139635
A	3664	TCP	192.168.2.110	67.220.214.50	1566	80	0	3092.25244
X	3663	TCP	192.168.2.110	67.220.214.50	1565	80	0	3092.35425
A	3665	TCP	192.168.2.110	67.220.214.50	1567	80	0	3092.464487
X	3664	TCP	192.168.2.110	67.220.214.50	1566	80	0	3092.566364
A	3666	TCP	192.168.4.121	192.168.5.122	51374	80	0	3092.652136
A	3667	TCP	192.168.4.121	97.74.104.201	51375	80	0	3092.707644
A	3668	TCP	192.168.4.121	64.71.34.22	51376	80	0	3092.718869
A	3669	TCP	192.168.4.121	97.74.104.201	51377	443	0	3093.000707
A	3670	TCP	192.168.2.110	67.220.214.50	1568	80	0	3093.050181
X	3665	TCP	192.168.2.110	67.220.214.50	1567	80	0	3093.149745
A	3671	TCP	192.168.2.110	67.220.214.50	1569	80	0	3093.260247
X	3670	TCP	192.168.2.110	67.220.214.50	1568	80	0	3093.362859
A	3672	TCP	192.168.2.110	67.220.214.50	1570	80	0	3093.479662
X	3671	TCP	192.168.2.110	67.220.214.50	1569	80	0	3093.582457
A	3673	TCP	192.168.4.121	64,202,188,237	51378	443	0	3093.649307
A	3674	TCP	192.168.2.110	67.220.214.50	1571	80	0	3093.69441
X	3672	TCP	192.168.2.110	67.220.214.50	1570	80	0	3093.79632
A	3675	TCP	192.168.2.110	67.220.214.50	1572	80	0	3094.275547
X	3674	TCP	192.168.2.110	67.220.214.50	1571	80	0	3094.377972
A	3676	TCP	192.168.1.105	192.168.5.122	16831	110	0	3094.425261
X	3676	TCP	192.168.1.105	192.168.5.122	16831	110	0	3094.441199
A	3677	TCP	192.168.2.110	67.220.214.50	1573	80	0	3094.48746
X	3675	TCP	192.168.2.110	67.220.214.50	1572	80	0	3094.589835
A	3678	TCP	192.168.2.110	67.220.214.50	1574	80	0	3094.703024
X	3677	TCP	192.168.2.110	67.220.214.50	1573	80	0	3094.820443
A	3679	TCP	192.168.2.110	67.220.214.50	1575	80	0	3094.932787
X	3678	TCP	192.168.2.110	67.220.214.50	1574	80	0	3095.03376
A	3680	TCP	192.168.2.110	67.220.214.50	1576	80	0	3095.511229
X	3679	TCP	192.168.2.110	67.220.214.50	1575	80	0	3095.613922
A	3681	TCP	192.168.2.110	67.220.214.50	1577	80	0	3095.723094
X	3680	TCP	192.168.2.110	67.220.214.50	1576	80	0	3095.825789
A	3682	TCP	192.168.2.110	67.220.214.50	1578	80	0	3095.939403
X	3681	TCP	192.168.2.110	67.220.214.50	1577	80	0	3096.041907
A	3683	TCP	192.168.2.110	67.220.214.50	1579	80	0	3096.152418
X	3427	TCP	192.168.1.103	212.159.8.56	1797	80	0	3096.156096
X	3682	TCP	192.168.2.110	67.220.214.50	1578	80	0	3096.254535
A	3684	TCP	192.168.2.110	67.220.214.50	1580	80	0	3096.736399
X	3683	TCP	192.168.2.110	67.220.214.50	1579	80	0	3096.881458
A	3685	TCP	192.168.2.110	67.220.214.50	1581	80	0	3097.032194
X	3684	TCP	192.168.2.110	67.220.214.50	1580	80	0	3097.156776
A	3686	TCP	192.168.2.110	67.220.214.50	1582	80	0	3097.286977
X	3685	TCP	192.168.2.110	67.220.214.50	1581	80	0	3097.417875
A	3687	TCP	192.168.2.110	67.220.214.50	1583	80	0	3097.528049
X	3686	TCP	192.168.2.110	67.220.214.50	1582	80	0	3097.69163
A	3688	TCP	192.168.2.110	67.220.214.50	1584	80	0	3098.170087
X	3687	TCP	192.168.2.110	67.220.214.50	1583	80	0	3098.319019
A	3689	TCP	192.168.2.110	67.220.214.50	1585	80	0	3098.427738
A	3690	TCP	192.168.4.121	69.192.21.13	51379	443	0	3098.462404
X	3688	TCP	192.168.2.110	67.220.214.50	1584	80	0	3098.531466
A	3691	TCP	192.168.2.108	69.192.24.88	1310	80	0	3098.539976
A	3692	TCP	192.168.2.110	67.220.214.50	1586	80	0	3098.643499
A	3693	TCP	192.168.2.108	78.136.20.64	1311	80	0	3098.718447
X	3689	TCP	192.168.2.110	67.220.214.50	1585	80	0	3098.74521
A	3694	TCP	192.168.4.120	68,142,205,137	2783	80	0	3098.775319
A	3695	TCP	192.168.2.110	67.220.214.50	1587	80	0	3098.85653
X	3692	TCP	192.168.2.110	67.220.214.50	1586	80	0	3098.958822
A	3696	TCP	192.168.4.120	98.137.80.33	2784	80	0	3099.187589
X	3694	TCP	192.168.4.120	68,142,205,137	2783	80	0	3099.277909
X	3693	TCP	192.168.2.108	78.136.20.64	1311	80	0	3099.339383
A	3697	TCP	192.168.2.108	78.136.20.64	1312	80	0	3099.444461
A	3698	TCP	192.168.2.110	67.220.214.50	1588	80	0	3099.478493
A	3699	TCP	192.168.4.120	174.121.74.194	2785	80	0	3099.556311
X	3695	TCP	192.168.2.110	67.220.214.50	1587	80	0	3099.578416
A	3700	TCP	192.168.2.110	67.220.214.50	1589	80	0	3099.698305
X	3698	TCP	192.168.2.110	67.220.214.50	1588	80	0	3099.815941
X	3697	TCP	192.168.2.108	78.136.20.64	1312	80	0	3099.816024
A	3701	TCP	192.168.4.120	66.220.146.18	2786	80	0	3099.868924
A	3702	TCP	192.168.2.110	67.220.214.50	1590	80	0	3099.948884
X	3700	TCP	192.168.2.110	67.220.214.50	1589	80	0	3100.051371
A	3703	TCP	192.168.2.110	67.220.214.50	1591	80	0	3100.182882
A	3704	TCP	192.168.4.120	207.210.64.84	2787	80	0	3100.306312
X	3702	TCP	192.168.2.110	67.220.214.50	1590	80	0	3100.323032
X	3658	TCP	192.168.4.120	207.210.64.84	2782	80	0	3100.363744
A	3705	TCP	192.168.2.108	78.136.20.64	1313	80	0	3100.373958
X	3705	TCP	192.168.2.108	78.136.20.64	1313	80	0	3100.762983
A	3706	TCP	192.168.2.108	78.136.20.64	1314	80	0	3100.809337
A	3707	TCP	192.168.2.110	67.220.214.50	1592	80	0	3100.838734
X	3703	TCP	192.168.2.110	67.220.214.50	1591	80	0	3100.941099
A	3708	TCP	192.168.2.110	67.220.214.50	1593	80	0	3101.052764
X	3707	TCP	192.168.2.110	67.220.214.50	1592	80	0	3101.153688
A	3709	TCP	192.168.2.110	67.220.214.50	1594	80	0	3101.265771
A	3710	TCP	192.168.4.120	207.210.64.84	2788	80	0	3101.385351
X	3708	TCP	192.168.2.110	67.220.214.50	1593	80	0	3101.410582
X	3706	TCP	192.168.2.108	78.136.20.64	1314	80	0	3101.424066
A	3711	TCP	192.168.4.120	74.63.40.21	2789	80	0	3101.53825
A	3712	TCP	192.168.2.110	67.220.214.50	1595	80	0	3101.541291
X	3709	TCP	192.168.2.110	67.220.214.50	1594	80	0	3101.692402
A	3713	TCP	192.168.2.110	67.220.214.50	1596	80	0	3102.197995
X	3712	TCP	192.168.2.110	67.220.214.50	1595	80	0	3102.330672
A	3714	TCP	192.168.2.110	67.220.214.50	1597	80	0	3102.489942
X	3713	TCP	192.168.2.110	67.220.214.50	1596	80	0	3102.591777
A	3715	TCP	192.168.2.110	67.220.214.50	1598	80	0	3102.705234
X	3714	TCP	192.168.2.110	67.220.214.50	1597	80	0	3102.807391
A	3716	TCP	192.168.2.110	67.220.214.50	1599	80	0	3102.918687
X	3715	TCP	192.168.2.110	67.220.214.50	1598	80	0	3103.020249
A	3717	TCP	192.168.2.108	78.136.20.64	1315	80	0	3103.062107
A	3718	TCP	192.168.2.108	78.136.20.64	1316	80	0	3103.344125
X	3717	TCP	192.168.2.108	78.136.20.64	1315	80	0	3103.4325
A	3719	TCP	192.168.2.110	67.220.214.50	1600	80	0	3103.502036
X	3716	TCP	192.168.2.110	67.220.214.50	1599	80	0	3103.603138
X	3718	TCP	192.168.2.108	78.136.20.64	1316	80	0	3103.713063
A	3720	TCP	192.168.2.110	67.220.214.50	1601	80	0	3103.713992
X	3719	TCP	192.168.2.110	67.220.214.50	1600	80	0	3103.817004
A	3721	TCP	192.168.2.110	67.220.214.50	1602	80	0	3103.929611
X	3720	TCP	192.168.2.110	67.220.214.50	1601	80	0	3104.032363
A	3722	TCP	192.168.4.120	74.63.40.21	2790	80	0	3104.105181
A	3723	TCP	192.168.2.110	67.220.214.50	1603	80	0	3104.143134
X	3721	TCP	192.168.2.110	67.220.214.50	1602	80	0	3104.25672699999
A	3724	TCP	192.168.4.120	208.122.28.21	2791	80	0	3104.287149
X	3568	TCP	192.168.4.120	208.122.28.21	2773	80	0	3104.33742
A	3725	TCP	192.168.4.121	65.54.81.171	51380	80	0	3104.361034
A	3726	TCP	192.168.4.120	208.122.28.20	2792	80	0	3104.400879
X	3652	TCP	192.168.4.121	65.54.81.62	51373	80	0	3104.444668
X	3400	TCP	192.168.4.120	74.63.40.21	2697	80	0	3104.446764
X	3575	TCP	192.168.4.120	208.122.28.20	2776	80	0	3104.461845
A	3727	TCP	192.168.2.110	67.220.214.50	1604	80	0	3104.742933
A	3728	TCP	192.168.4.120	68,142,205,137	2793	80	0	3104.822344
X	3723	TCP	192.168.2.110	67.220.214.50	1603	80	0	3104.845098
A	3729	TCP	192.168.2.110	67.220.214.50	1605	80	0	3104.968868
X	3728	TCP	192.168.4.120	68,142,205,137	2793	80	0	3104.984149
A	3730	TCP	192.168.4.120	68,142,205,137	2794	80	0	3104.984445
X	3727	TCP	192.168.2.110	67.220.214.50	1604	80	0	3105.080948
A	3731	TCP	192.168.4.120	72.21.202.165	2795	80	0	3105.149946
A	3732	TCP	192.168.2.110	67.220.214.50	1606	80	0	3105.219005
X	3729	TCP	192.168.2.110	67.220.214.50	1605	80	0	3105.367584
A	3733	TCP	192.168.2.110	67.220.214.50	1607	80	0	3105.486768
X	3732	TCP	192.168.2.110	67.220.214.50	1606	80	0	3105.587618
A	3734	TCP	192.168.2.110	67.220.214.50	1608	80	0	3106.097078
X	3730	TCP	192.168.4.120	68,142,205,137	2794	80	0	3106.104395
A	3735	TCP	192.168.4.120	68,142,205,139	2796	80	0	3106.118012
A	3736	TCP	192.168.4.120	142.166.14.71	2797	80	0	3106.156381
X	3733	TCP	192.168.2.110	67.220.214.50	1607	80	0	3106.199246
A	3737	TCP	192.168.4.120	208.122.28.18	2798	80	0	3106.268068
A	3738	TCP	192.168.2.110	67.220.214.50	1609	80	0	3106.309771
X	3572	TCP	192.168.4.120	208.122.28.18	2775	80	0	3106.317923
A	3739	TCP	192.168.4.120	208.122.28.12	2799	80	0	3106.378184
X	3734	TCP	192.168.2.110	67.220.214.50	1608	80	0	3106.415487
A	3740	TCP	192.168.4.120	208.122.28.12	2800	80	0	3106.41704
X	3571	TCP	192.168.4.120	208.122.28.12	2774	80	0	3106.428352
A	3741	TCP	192.168.2.110	67.220.214.50	1610	80	0	3106.530905
X	3738	TCP	192.168.2.110	67.220.214.50	1609	80	0	3106.632974
A	3742	TCP	192.168.4.120	74.125.93.121	2801	80	0	3106.704542
A	3743	TCP	192.168.2.110	67.220.214.50	1611	80	0	3106.747848
X	3741	TCP	192.168.2.110	67.220.214.50	1610	80	0	3106.861916
X	3647	TCP	192.168.4.120	174,133,126,130	2781	80	0	3107.006351
A	3744	TCP	192.168.2.110	67.220.214.50	1612	80	0	3107.355232
X	3743	TCP	192.168.2.110	67.220.214.50	1611	80	0	3107.469515
X	3447	TCP	192.168.4.120	119.75.238.14	2727	80	0	3107.512506
A	3745	TCP	192.168.2.110	69.84.133.138	1613	80	0	3107.512866
A	3746	TCP	192.168.2.110	67.220.214.50	1614	80	0	3107.577967
X	3744	TCP	192.168.2.110	67.220.214.50	1612	80	0	3107.680311
A	3747	TCP	192.168.2.110	67.220.214.50	1615	80	0	3107.793697
X	3746	TCP	192.168.2.110	67.220.214.50	1614	80	0	3107.896158
A	3748	TCP	192.168.2.110	67.220.214.50	1616	80	0	3108.006936
X	3747	TCP	192.168.2.110	67.220.214.50	1615	80	0	3108.109291
A	3749	TCP	192.168.4.120	174,133,126,130	2802	80	0	3108.556388
A	3750	TCP	192.168.4.120	208.122.28.20	2803	80	0	3108.790315
A	3751	TCP	192.168.2.110	67.220.214.50	1617	80	0	3108.858113
X	3486	TCP	192.168.2.113	192.168.5.122	4607	80	0	3108.886846
X	3748	TCP	192.168.2.110	67.220.214.50	1616	80	0	3108.967561
A	3752	TCP	192.168.4.120	74.63.40.21	2804	80	0	3109.102764
A	3753	TCP	192.168.2.110	67.220.214.50	1618	80	0	3109.11396
X	3711	TCP	192.168.4.120	74.63.40.21	2789	80	0	3109.177413
X	3722	TCP	192.168.4.120	74.63.40.21	2790	80	0	3109.177417
X	3751	TCP	192.168.2.110	67.220.214.50	1617	80	0	3109.226897
A	3754	TCP	192.168.2.110	67.220.214.50	1619	80	0	3109.382129
X	3426	TCP	192.168.1.103	208,113,162,153	1796	80	0	3109.499361
X	3753	TCP	192.168.2.110	67.220.214.50	1618	80	0	3109.554682
A	3755	TCP	192.168.2.110	67.220.214.50	1620	80	0	3109.737119
X	3754	TCP	192.168.2.110	67.220.214.50	1619	80	0	3109.900635
A	3756	TCP	192.168.2.110	67.220.214.50	1621	80	0	3110.467013
A	3757	TCP	192.168.4.120	208.122.28.18	2805	80	0	3110.53523
X	3755	TCP	192.168.2.110	67.220.214.50	1620	80	0	3110.578542
A	3758	TCP	192.168.4.120	209.80.46.56	2806	80	0	3110.653159
X	3735	TCP	192.168.4.120	68,142,205,139	2796	80	0	3110.668671
A	3759	TCP	192.168.2.110	67.220.214.50	1622	80	0	3110.687126
X	3756	TCP	192.168.2.110	67.220.214.50	1621	80	0	3110.81664
A	3760	TCP	192.168.4.120	64.94.107.26	2807	80	0	3110.893517
A	3761	TCP	192.168.2.110	67.220.214.50	1623	80	0	3110.946688
X	3758	TCP	192.168.4.120	209.80.46.56	2806	80	0	3111.006699
X	3760	TCP	192.168.4.120	64.94.107.26	2807	80	0	3111.044171
X	3759	TCP	192.168.2.110	67.220.214.50	1622	80	0	3111.049173
A	3762	TCP	192.168.2.110	67.220.214.50	1624	80	0	3111.160148
X	3761	TCP	192.168.2.110	67.220.214.50	1623	80	0	3111.274104
A	3763	TCP	192.168.2.108	192.168.5.122	1317	110	0	3111.576671
X	3763	TCP	192.168.2.108	192.168.5.122	1317	110	0	3111.592874
A	3764	TCP	192.168.2.110	67.220.214.50	1625	80	0	3111.753057
X	3762	TCP	192.168.2.110	67.220.214.50	1624	80	0	3111.853409
A	3765	TCP	192.168.2.110	67.220.214.50	1626	80	0	3111.96321
X	3764	TCP	192.168.2.110	67.220.214.50	1625	80	0	3112.079302
A	3766	TCP	192.168.2.110	67.220.214.50	1627	80	0	3112.189588
X	3765	TCP	192.168.2.110	67.220.214.50	1626	80	0	3112.300398
A	3767	TCP	192.168.2.110	67.220.214.50	1628	80	0	3112.409649
X	3766	TCP	192.168.2.110	67.220.214.50	1627	80	0	3112.520006
A	3768	TCP	192.168.2.110	67.220.214.50	1629	80	0	3113.045666
X	3767	TCP	192.168.2.110	67.220.214.50	1628	80	0	3113.147589
A	3769	TCP	192.168.2.110	67.220.214.50	1630	80	0	3113.257102
X	3768	TCP	192.168.2.110	67.220.214.50	1629	80	0	3113.359483
A	3770	TCP	192.168.2.110	67.220.214.50	1631	80	0	3113.471515
X	3769	TCP	192.168.2.110	67.220.214.50	1630	80	0	3113.573337
A	3771	TCP	192.168.2.110	67.220.214.50	1632	80	0	3113.692399
X	3770	TCP	192.168.2.110	67.220.214.50	1631	80	0	3113.79343
A	3772	TCP	192.168.2.110	67.220.214.50	1633	80	0	3114.306849
X	3771	TCP	192.168.2.110	67.220.214.50	1632	80	0	3114.410305
A	3773	TCP	192.168.2.110	67.220.214.50	1634	80	0	3114.520598
X	3772	TCP	192.168.2.110	67.220.214.50	1633	80	0	3114.62292
A	3774	TCP	192.168.2.110	67.220.214.50	1635	80	0	3114.735151
X	3773	TCP	192.168.2.110	67.220.214.50	1634	80	0	3114.838034
A	3775	TCP	192.168.2.110	67.220.214.50	1636	80	0	3114.949854
X	3774	TCP	192.168.2.110	67.220.214.50	1635	80	0	3115.05864
A	3776	TCP	192.168.2.110	67.220.214.50	1637	80	0	3115.566899
X	3775	TCP	192.168.2.110	67.220.214.50	1636	80	0	3115.668509
A	3777	TCP	192.168.2.110	67.220.214.50	1638	80	0	3115.783057
X	3776	TCP	192.168.2.110	67.220.214.50	1637	80	0	3115.887858
A	3778	TCP	192.168.2.110	67.220.214.50	1639	80	0	3116.000164
X	3777	TCP	192.168.2.110	67.220.214.50	1638	80	0	3116.102738
X	3392	TCP	192.168.4.120	38.100.193.90	2694	80	0	3116.14918
A	3779	TCP	192.168.2.110	67.220.214.50	1640	80	0	3116.21299
X	3778	TCP	192.168.2.110	67.220.214.50	1639	80	0	3116.315606
A	3780	TCP	192.168.2.110	67.220.214.50	1641	80	0	3116.794803
X	3779	TCP	192.168.2.110	67.220.214.50	1640	80	0	3116.897237
X	3363	TCP	192.168.4.120	74.63.40.21	2685	80	0	3116.914772
X	3515	TCP	192.168.4.120	192.168.5.122	2763	80	0	3116.978156
A	3781	TCP	192.168.2.110	67.220.214.50	1642	80	0	3117.005461
A	3782	TCP	192.168.4.120	209.80.46.56	2808	80	0	3117.008712
X	3780	TCP	192.168.2.110	67.220.214.50	1641	80	0	3117.108095
A	3783	TCP	192.168.2.110	67.220.214.50	1643	80	0	3117.224143
A	3784	TCP	192.168.4.120	64.94.107.26	2809	80	0	3117.237604
X	3781	TCP	192.168.2.110	67.220.214.50	1642	80	0	3117.325947
X	3784	TCP	192.168.4.120	64.94.107.26	2809	80	0	3117.345703
X	3782	TCP	192.168.4.120	209.80.46.56	2808	80	0	3117.34846
A	3785	TCP	192.168.2.110	67.220.214.50	1644	80	0	3117.438982
X	3783	TCP	192.168.2.110	67.220.214.50	1643	80	0	3117.538821
A	3786	TCP	192.168.2.110	67.220.214.50	1645	80	0	3118.018753
X	3785	TCP	192.168.2.110	67.220.214.50	1644	80	0	3118.120447
A	3787	TCP	192.168.2.110	67.220.214.50	1646	80	0	3118.230981
X	3786	TCP	192.168.2.110	67.220.214.50	1645	80	0	3118.333316
A	3788	TCP	192.168.2.110	67.220.214.50	1647	80	0	3118.44565
X	3787	TCP	192.168.2.110	67.220.214.50	1646	80	0	3118.548177
X	3389	TCP	192.168.4.120	38.100.193.69	2692	80	0	3118.555324
A	3789	TCP	192.168.2.110	67.220.214.50	1648	80	0	3118.659519
X	3788	TCP	192.168.2.110	67.220.214.50	1647	80	0	3118.762068
A	3790	TCP	192.168.2.110	67.220.214.50	1649	80	0	3119.240827
X	3789	TCP	192.168.2.110	67.220.214.50	1648	80	0	3119.341675
A	3791	TCP	192.168.4.121	65.54.81.210	51381	80	0	3119.356938
A	3792	TCP	192.168.2.110	67.220.214.50	1650	80	0	3119.451187
X	3790	TCP	192.168.2.110	67.220.214.50	1649	80	0	3119.553292
A	3793	TCP	192.168.2.110	67.220.214.50	1651	80	0	3119.666757
X	3430	TCP	192.168.4.120	174.121.74.194	2711	80	0	3119.758382
X	3792	TCP	192.168.2.110	67.220.214.50	1650	80	0	3119.768169
A	3794	TCP	192.168.2.110	67.220.214.50	1652	80	0	3119.880721
X	3793	TCP	192.168.2.110	67.220.214.50	1651	80	0	3119.982256
A	3795	TCP	192.168.1.104	85.17.154.19	16022	80	0	3120.104133
A	3796	TCP	192.168.1.104	209.85.51.222	16023	80	0	3120.181847
A	3797	TCP	192.168.2.110	67.220.214.50	1653	80	0	3120.461287
X	3796	TCP	192.168.1.104	209.85.51.222	16023	80	0	3120.475775
X	3794	TCP	192.168.2.110	67.220.214.50	1652	80	0	3120.567964
A	3798	TCP	192.168.2.110	67.220.214.50	1654	80	0	3120.677561
X	3797	TCP	192.168.2.110	67.220.214.50	1653	80	0	3120.780781
A	3799	TCP	192.168.2.110	67.220.214.50	1655	80	0	3120.894144
X	3798	TCP	192.168.2.110	67.220.214.50	1654	80	0	3120.996638
A	3800	TCP	192.168.2.110	67.220.214.50	1656	80	0	3121.109795
X	3799	TCP	192.168.2.110	67.220.214.50	1655	80	0	3121.210493
A	3801	TCP	192.168.2.110	67.220.214.50	1657	80	0	3121.693017
X	3800	TCP	192.168.2.110	67.220.214.50	1656	80	0	3121.795122
A	3802	TCP	192.168.2.110	67.220.214.50	1658	80	0	3121.905447
X	3801	TCP	192.168.2.110	67.220.214.50	1657	80	0	3122.007723
A	3803	TCP	192.168.2.110	67.220.214.50	1659	80	0	3122.12155
X	3802	TCP	192.168.2.110	67.220.214.50	1658	80	0	3122.223621
A	3804	TCP	192.168.2.110	67.220.214.50	1660	80	0	3122.335124
X	3803	TCP	192.168.2.110	67.220.214.50	1659	80	0	3122.437484
A	3805	TCP	192.168.4.120	202.41.220.218	2810	80	0	3122.680442
A	3806	TCP	192.168.4.120	68,142,205,137	2811	80	0	3122.867858
A	3807	TCP	192.168.4.120	174,133,126,130	2812	80	0	3122.883795
A	3808	TCP	192.168.2.110	67.220.214.50	1661	80	0	3122.919062
X	3749	TCP	192.168.4.120	174,133,126,130	2802	80	0	3122.956157
X	3804	TCP	192.168.2.110	67.220.214.50	1660	80	0	3123.023101
X	3704	TCP	192.168.4.120	207.210.64.84	2787	80	0	3123.062572
X	3710	TCP	192.168.4.120	207.210.64.84	2788	80	0	3123.080877
A	3809	TCP	192.168.4.120	192.168.5.122	2813	80	0	3123.086697
A	3810	TCP	192.168.4.120	207.210.64.84	2814	80	0	3123.086734
A	3811	TCP	192.168.4.120	192.168.5.122	2815	80	0	3123.117815
A	3812	TCP	192.168.2.110	67.220.214.50	1662	80	0	3123.133181
A	3813	TCP	192.168.4.120	174,133,126,130	2816	80	0	3123.196081
X	3808	TCP	192.168.2.110	67.220.214.50	1661	80	0	3123.238055
A	3814	TCP	192.168.2.110	67.220.214.50	1663	80	0	3123.353027
X	3812	TCP	192.168.2.110	67.220.214.50	1662	80	0	3123.456338
A	3815	TCP	192.168.2.110	67.220.214.50	1664	80	0	3123.566327
X	3814	TCP	192.168.2.110	67.220.214.50	1663	80	0	3123.668689
A	3816	TCP	192.168.4.120	207.210.64.84	2817	80	0	3123.850775
A	3817	TCP	192.168.4.120	74.63.40.21	2818	80	0	3123.883534
A	3818	TCP	192.168.4.120	208.73.210.28	2819	80	0	3123.883818
A	3819	TCP	192.168.4.120	74.63.40.21	2820	80	0	3123.884133
X	3555	TCP	192.168.4.120	74.63.40.21	2769	80	0	3123.916011
X	3806	TCP	192.168.4.120	68,142,205,137	2811	80	0	3123.958515
A	3820	TCP	192.168.4.120	174.121.74.194	2821	80	0	3124.119284
A	3821	TCP	192.168.4.120	174.37.95.226	2822	80	0	3124.155459
X	3699	TCP	192.168.4.120	174.121.74.194	2785	80	0	3124.346295
A	3822	TCP	192.168.2.110	67.220.214.50	1665	80	0	3124.348272
X	3725	TCP	192.168.4.121	65.54.81.171	51380	80	0	3124.428192
X	3815	TCP	192.168.2.110	67.220.214.50	1664	80	0	3124.542909
A	3823	TCP	192.168.4.120	68,142,205,137	2823	80	0	3124.649135
A	3824	TCP	192.168.4.120	68,142,205,137	2824	80	0	3124.66472
A	3825	TCP	192.168.4.120	74.63.40.21	2825	80	0	3124.680201
